timestamp,symbol,price,bid,ask,volume,spread,imbalance,metadata
1777779009.084397,^NSEI,99.94131548647016,,,,,,"{'source': 'synthetic', 'sequence': 23}"
1777779010.084672,^NSEI,99.53322728950309,,,,,,"{'source': 'synthetic', 'sequence': 24}"
1777779011.084973,^NSEI,99.20264404779094,,,,,,"{'source': 'synthetic', 'sequence': 25}"
1777779012.085277,^NSEI,99.75054936317869,,,,,,"{'source': 'synthetic', 'sequence': 26}"
1777779013.085589,^NSEI,100.13503193486962,,,,,,"{'source': 'synthetic', 'sequence': 27}"
1777779014.085905,^NSEI,100.56834887368386,,,,,,"{'source': 'synthetic', 'sequence': 28}"
1777779015.08621,^NSEI,101.02173211278468,,,,,,"{'source': 'synthetic', 'sequence': 29}"
1777779016.086516,^NSEI,103.20546596135846,,,,,,"{'source': 'synthetic', 'sequence': 30}"
1777779017.086835,^NSEI,102.80666454315406,,,,,,"{'source': 'synthetic', 'sequence': 31}"
1777779018.087145,^NSEI,102.30060621193941,,,,,,"{'source': 'synthetic', 'sequence': 32}"
1777779019.08742,^NSEI,101.48857189899678,,,,,,"{'source': 'synthetic', 'sequence': 33}"
1777779020.087701,^NSEI,102.13401833254014,,,,,,"{'source': 'synthetic', 'sequence': 34}"
1777779021.08799,^NSEI,103.30750990462349,,,,,,"{'source': 'synthetic', 'sequence': 35}"
1777779022.088264,^NSEI,103.21045512550154,,,,,,"{'source': 'synthetic', 'sequence': 36}"
1777779023.088714,^NSEI,102.36396789288723,,,,,,"{'source': 'synthetic', 'sequence': 37}"
1777779024.089078,^NSEI,101.54046899955274,,,,,,"{'source': 'synthetic', 'sequence': 38}"
1777779025.089466,^NSEI,102.22139206138714,,,,,,"{'source': 'synthetic', 'sequence': 39}"
1777779026.089758,^NSEI,103.0016011001579,,,,,,"{'source': 'synthetic', 'sequence': 40}"
1777779027.090059,^NSEI,103.58165901317614,,,,,,"{'source': 'synthetic', 'sequence': 41}"
1777779028.090344,^NSEI,102.9130293492754,,,,,,"{'source': 'synthetic', 'sequence': 42}"
1777779029.090634,^NSEI,103.17253620569058,,,,,,"{'source': 'synthetic', 'sequence': 43}"
1777779030.090915,^NSEI,103.31355842161433,,,,,,"{'source': 'synthetic', 'sequence': 44}"
1777779031.09132,^NSEI,103.5601561044417,,,,,,"{'source': 'synthetic', 'sequence': 45}"
1777779032.091838,^NSEI,104.48332113844477,,,,,,"{'source': 'synthetic', 'sequence': 46}"
1777779033.092283,^NSEI,104.73783785794998,,,,,,"{'source': 'synthetic', 'sequence': 47}"
1777779034.092675,^NSEI,105.46986481240745,,,,,,"{'source': 'synthetic', 'sequence': 48}"
1777779035.093058,^NSEI,105.56223433860134,,,,,,"{'source': 'synthetic', 'sequence': 49}"
1777779036.093452,^NSEI,105.88854768263253,,,,,,"{'source': 'synthetic', 'sequence': 50}"
1777779037.093772,^NSEI,106.57818732620093,,,,,,"{'source': 'synthetic', 'sequence': 51}"
1777779038.09409,^NSEI,105.04649270434577,,,,,,"{'source': 'synthetic', 'sequence': 52}"
1777779039.094371,^NSEI,104.73169860191797,,,,,,"{'source': 'synthetic', 'sequence': 53}"
1777779040.094653,^NSEI,104.26001567103857,,,,,,"{'source': 'synthetic', 'sequence': 54}"
1777779041.094938,^NSEI,103.61477352947549,,,,,,"{'source': 'synthetic', 'sequence': 55}"
1777779042.095239,^NSEI,103.35040846368895,,,,,,"{'source': 'synthetic', 'sequence': 56}"
1777779043.095534,^NSEI,104.91610649683487,,,,,,"{'source': 'synthetic', 'sequence': 57}"
1777779044.095841,^NSEI,104.02869342271079,,,,,,"{'source': 'synthetic', 'sequence': 58}"
1777779045.09618,^NSEI,105.05678648237176,,,,,,"{'source': 'synthetic', 'sequence': 59}"
1777779046.096474,^NSEI,103.30982893692544,,,,,,"{'source': 'synthetic', 'sequence': 60}"
1777779047.096755,^NSEI,102.98452175109915,,,,,,"{'source': 'synthetic', 'sequence': 61}"
1777779048.097083,^NSEI,103.17272912118301,,,,,,"{'source': 'synthetic', 'sequence': 62}"
1777779049.097369,^NSEI,103.79818524498843,,,,,,"{'source': 'synthetic', 'sequence': 63}"
1777779050.097652,^NSEI,104.55718516484241,,,,,,"{'source': 'synthetic', 'sequence': 64}"
1777779051.097939,^NSEI,105.40759813958351,,,,,,"{'source': 'synthetic', 'sequence': 65}"
1777779052.09824,^NSEI,105.06109693644383,,,,,,"{'source': 'synthetic', 'sequence': 66}"
1777779053.098543,^NSEI,104.59635729075242,,,,,,"{'source': 'synthetic', 'sequence': 67}"
1777779054.098834,^NSEI,105.51468808043879,,,,,,"{'source': 'synthetic', 'sequence': 68}"
1777779055.09913,^NSEI,105.33393685637165,,,,,,"{'source': 'synthetic', 'sequence': 69}"
1777779056.099415,^NSEI,104.01127301743279,,,,,,"{'source': 'synthetic', 'sequence': 70}"
1777779057.099696,^NSEI,102.85332881380745,,,,,,"{'source': 'synthetic', 'sequence': 71}"
1777779058.10005,^NSEI,101.92821219656291,,,,,,"{'source': 'synthetic', 'sequence': 72}"
1777779059.100362,^NSEI,102.45534489715936,,,,,,"{'source': 'synthetic', 'sequence': 73}"
1777779060.100655,^NSEI,102.62175874525222,,,,,,"{'source': 'synthetic', 'sequence': 74}"
1777779061.100943,^NSEI,103.350871311224,,,,,,"{'source': 'synthetic', 'sequence': 75}"
1777779062.101241,^NSEI,102.92997215279718,,,,,,"{'source': 'synthetic', 'sequence': 76}"
1777779063.101535,^NSEI,103.11374300710412,,,,,,"{'source': 'synthetic', 'sequence': 77}"
1777779064.101821,^NSEI,103.77943542681815,,,,,,"{'source': 'synthetic', 'sequence': 78}"
1777779065.102165,^NSEI,103.47915322146946,,,,,,"{'source': 'synthetic', 'sequence': 79}"
1777779066.102492,^NSEI,103.97251620006351,,,,,,"{'source': 'synthetic', 'sequence': 80}"
1777779067.102809,^NSEI,103.30508964699557,,,,,,"{'source': 'synthetic', 'sequence': 81}"
1777779068.103123,^NSEI,102.95069756326406,,,,,,"{'source': 'synthetic', 'sequence': 82}"
1777779069.103466,^NSEI,102.57828587804212,,,,,,"{'source': 'synthetic', 'sequence': 83}"
1777779070.103784,^NSEI,101.37212972492244,,,,,,"{'source': 'synthetic', 'sequence': 84}"
1777779071.104086,^NSEI,101.88605852581405,,,,,,"{'source': 'synthetic', 'sequence': 85}"
1777779072.104384,^NSEI,101.42818019445873,,,,,,"{'source': 'synthetic', 'sequence': 86}"
1777779073.104675,^NSEI,101.46113838775445,,,,,,"{'source': 'synthetic', 'sequence': 87}"
1777779074.104985,^NSEI,101.96920164831903,,,,,,"{'source': 'synthetic', 'sequence': 88}"
1777779075.10528,^NSEI,102.44491976395729,,,,,,"{'source': 'synthetic', 'sequence': 89}"
1777779076.105582,^NSEI,103.14706198891857,,,,,,"{'source': 'synthetic', 'sequence': 90}"
1777779077.105906,^NSEI,103.06610651755932,,,,,,"{'source': 'synthetic', 'sequence': 91}"
1777779078.106262,^NSEI,102.65044264968438,,,,,,"{'source': 'synthetic', 'sequence': 92}"
1777779079.106565,^NSEI,102.58914164184648,,,,,,"{'source': 'synthetic', 'sequence': 93}"
1777779080.106871,^NSEI,100.87863755775,,,,,,"{'source': 'synthetic', 'sequence': 94}"
1777779081.107207,^NSEI,99.43898593915287,,,,,,"{'source': 'synthetic', 'sequence': 95}"
1777779082.107551,^NSEI,98.14359465479437,,,,,,"{'source': 'synthetic', 'sequence': 96}"
1777779083.108193,^NSEI,97.18448948953633,,,,,,"{'source': 'synthetic', 'sequence': 97}"
1777779084.108647,^NSEI,97.59244492878615,,,,,,"{'source': 'synthetic', 'sequence': 98}"
1777779085.108996,^NSEI,96.72828426932794,,,,,,"{'source': 'synthetic', 'sequence': 99}"
1777779086.109308,^NSEI,96.38183977591044,,,,,,"{'source': 'synthetic', 'sequence': 100}"
1777779087.109726,^NSEI,97.65333628016107,,,,,,"{'source': 'synthetic', 'sequence': 101}"
1777779088.110122,^NSEI,97.32496329371143,,,,,,"{'source': 'synthetic', 'sequence': 102}"
1777779089.110466,^NSEI,98.06221504266617,,,,,,"{'source': 'synthetic', 'sequence': 103}"
1777779090.110793,^NSEI,97.16630130862706,,,,,,"{'source': 'synthetic', 'sequence': 104}"
1777779091.111122,^NSEI,96.98611849241003,,,,,,"{'source': 'synthetic', 'sequence': 105}"
1777779092.111435,^NSEI,96.08412620022891,,,,,,"{'source': 'synthetic', 'sequence': 106}"
1777779093.111734,^NSEI,95.77758605696013,,,,,,"{'source': 'synthetic', 'sequence': 107}"
1777779094.112066,^NSEI,96.60156842366841,,,,,,"{'source': 'synthetic', 'sequence': 108}"
1777779095.112374,^NSEI,94.95227011684699,,,,,,"{'source': 'synthetic', 'sequence': 109}"
1777779096.112672,^NSEI,95.38375568234147,,,,,,"{'source': 'synthetic', 'sequence': 110}"
1777779097.113003,^NSEI,95.62959357957651,,,,,,"{'source': 'synthetic', 'sequence': 111}"
1777779098.113359,^NSEI,95.08053631040634,,,,,,"{'source': 'synthetic', 'sequence': 112}"
1777779099.113657,^NSEI,93.72463285435713,,,,,,"{'source': 'synthetic', 'sequence': 113}"
1777779100.113983,^NSEI,93.81098089721247,,,,,,"{'source': 'synthetic', 'sequence': 114}"
1777779101.11429,^NSEI,93.33302078923994,,,,,,"{'source': 'synthetic', 'sequence': 115}"
1777779102.114582,^NSEI,93.56885113011307,,,,,,"{'source': 'synthetic', 'sequence': 116}"
1777779103.11488,^NSEI,93.60801170185266,,,,,,"{'source': 'synthetic', 'sequence': 117}"
1777779104.115191,^NSEI,95.12612667621852,,,,,,"{'source': 'synthetic', 'sequence': 118}"
1777779105.115492,^NSEI,94.91746216415712,,,,,,"{'source': 'synthetic', 'sequence': 119}"
1777779106.115799,^NSEI,93.9649678112795,,,,,,"{'source': 'synthetic', 'sequence': 120}"
1777779107.116122,^NSEI,94.15221709752193,,,,,,"{'source': 'synthetic', 'sequence': 121}"
1777779108.116442,^NSEI,94.37817929644187,,,,,,"{'source': 'synthetic', 'sequence': 122}"
1777779109.116737,^NSEI,95.67983141903653,,,,,,"{'source': 'synthetic', 'sequence': 123}"
1777779110.117047,^NSEI,96.49800041757283,,,,,,"{'source': 'synthetic', 'sequence': 124}"
1777779111.117358,^NSEI,96.86167345380464,,,,,,"{'source': 'synthetic', 'sequence': 125}"
1777779112.117656,^NSEI,98.29842545662858,,,,,,"{'source': 'synthetic', 'sequence': 126}"
1777779113.118026,^NSEI,97.14954977691042,,,,,,"{'source': 'synthetic', 'sequence': 127}"
1777779114.118366,^NSEI,96.54746395310853,,,,,,"{'source': 'synthetic', 'sequence': 128}"
1777779115.118694,^NSEI,95.67218787287247,,,,,,"{'source': 'synthetic', 'sequence': 129}"
1777779116.119024,^NSEI,95.31838274322499,,,,,,"{'source': 'synthetic', 'sequence': 130}"
1777779117.119381,^NSEI,94.02521144847296,,,,,,"{'source': 'synthetic', 'sequence': 131}"
1777779118.1197,^NSEI,94.64121851152188,,,,,,"{'source': 'synthetic', 'sequence': 132}"
1777779119.120015,^NSEI,94.44983248688074,,,,,,"{'source': 'synthetic', 'sequence': 133}"
1777779120.120338,^NSEI,93.07954837201385,,,,,,"{'source': 'synthetic', 'sequence': 134}"
1777779121.120648,^NSEI,92.15286785953963,,,,,,"{'source': 'synthetic', 'sequence': 135}"
1777779122.120952,^NSEI,92.46021043467367,,,,,,"{'source': 'synthetic', 'sequence': 136}"
1777779123.121272,^NSEI,93.25363606514466,,,,,,"{'source': 'synthetic', 'sequence': 137}"
1777779124.121574,^NSEI,95.13431095129627,,,,,,"{'source': 'synthetic', 'sequence': 138}"
1777779125.121878,^NSEI,97.92542079259105,,,,,,"{'source': 'synthetic', 'sequence': 139}"
1777779126.12222,^NSEI,98.35081805808929,,,,,,"{'source': 'synthetic', 'sequence': 140}"
1777779127.122549,^NSEI,97.39726938565293,,,,,,"{'source': 'synthetic', 'sequence': 141}"
1777779128.122886,^NSEI,95.3401939800594,,,,,,"{'source': 'synthetic', 'sequence': 142}"
1777779129.123224,^NSEI,95.61449864636087,,,,,,"{'source': 'synthetic', 'sequence': 143}"
1777779130.123524,^NSEI,94.85633199351894,,,,,,"{'source': 'synthetic', 'sequence': 144}"
1777779131.123867,^NSEI,94.48131059824242,,,,,,"{'source': 'synthetic', 'sequence': 145}"
1777779132.124202,^NSEI,93.92188978248048,,,,,,"{'source': 'synthetic', 'sequence': 146}"
1777779133.124509,^NSEI,93.80844069927319,,,,,,"{'source': 'synthetic', 'sequence': 147}"
1777779134.124994,^NSEI,94.82718182007746,,,,,,"{'source': 'synthetic', 'sequence': 148}"
1777779135.12554,^NSEI,94.99507198703868,,,,,,"{'source': 'synthetic', 'sequence': 149}"
1777779136.125932,^NSEI,94.86337572379468,,,,,,"{'source': 'synthetic', 'sequence': 150}"
1777779137.126389,^NSEI,93.89989228819871,,,,,,"{'source': 'synthetic', 'sequence': 151}"
1777779138.126751,^NSEI,92.34614678541013,,,,,,"{'source': 'synthetic', 'sequence': 152}"
1777779139.127129,^NSEI,91.91552939922529,,,,,,"{'source': 'synthetic', 'sequence': 153}"
1777779140.127457,^NSEI,91.88447798879608,,,,,,"{'source': 'synthetic', 'sequence': 154}"
1777779141.127822,^NSEI,93.52730805669448,,,,,,"{'source': 'synthetic', 'sequence': 155}"
1777779142.128138,^NSEI,93.66785577132316,,,,,,"{'source': 'synthetic', 'sequence': 156}"
1777779143.128449,^NSEI,94.6071003702703,,,,,,"{'source': 'synthetic', 'sequence': 157}"
1777779144.128757,^NSEI,94.15365270229007,,,,,,"{'source': 'synthetic', 'sequence': 158}"
1777779145.129075,^NSEI,93.0568155942808,,,,,,"{'source': 'synthetic', 'sequence': 159}"
1777779146.129391,^NSEI,92.1773200316996,,,,,,"{'source': 'synthetic', 'sequence': 160}"
1777779147.129719,^NSEI,91.52726154524551,,,,,,"{'source': 'synthetic', 'sequence': 161}"
1777779148.13007,^NSEI,93.49369705647187,,,,,,"{'source': 'synthetic', 'sequence': 162}"
1777779149.130377,^NSEI,92.74445102234691,,,,,,"{'source': 'synthetic', 'sequence': 163}"
1777779150.130689,^NSEI,93.5406521214383,,,,,,"{'source': 'synthetic', 'sequence': 164}"
1777779151.131012,^NSEI,92.71475628129828,,,,,,"{'source': 'synthetic', 'sequence': 165}"
1777779152.131337,^NSEI,93.59700488102325,,,,,,"{'source': 'synthetic', 'sequence': 166}"
1777779153.131651,^NSEI,93.97602685653511,,,,,,"{'source': 'synthetic', 'sequence': 167}"
1777779154.131968,^NSEI,93.84761998913575,,,,,,"{'source': 'synthetic', 'sequence': 168}"
1777779155.132285,^NSEI,93.82813485250803,,,,,,"{'source': 'synthetic', 'sequence': 169}"
1777779156.132592,^NSEI,93.23252539761341,,,,,,"{'source': 'synthetic', 'sequence': 170}"
1777779157.132922,^NSEI,93.6670562812314,,,,,,"{'source': 'synthetic', 'sequence': 171}"
1777779158.133246,^NSEI,93.25962005988654,,,,,,"{'source': 'synthetic', 'sequence': 172}"
1777779159.13356,^NSEI,92.13527670517712,,,,,,"{'source': 'synthetic', 'sequence': 173}"
1777779160.133877,^NSEI,90.97627244029934,,,,,,"{'source': 'synthetic', 'sequence': 174}"
1777779161.134193,^NSEI,91.15148174901331,,,,,,"{'source': 'synthetic', 'sequence': 175}"
1777779162.134506,^NSEI,92.60907712375035,,,,,,"{'source': 'synthetic', 'sequence': 176}"
1777779163.134839,^NSEI,92.77576569598087,,,,,,"{'source': 'synthetic', 'sequence': 177}"
1777779164.135223,^NSEI,92.68425323366273,,,,,,"{'source': 'synthetic', 'sequence': 178}"
1777779165.135575,^NSEI,92.9677059073467,,,,,,"{'source': 'synthetic', 'sequence': 179}"
1777779166.13591,^NSEI,94.200459306903,,,,,,"{'source': 'synthetic', 'sequence': 180}"
1777779167.136273,^NSEI,94.42595872268811,,,,,,"{'source': 'synthetic', 'sequence': 181}"
1777779168.136626,^NSEI,94.0568219370653,,,,,,"{'source': 'synthetic', 'sequence': 182}"
1777779169.137068,^NSEI,95.1161733035836,,,,,,"{'source': 'synthetic', 'sequence': 183}"
1777779170.137419,^NSEI,95.54301325530173,,,,,,"{'source': 'synthetic', 'sequence': 184}"
1777779171.137754,^NSEI,97.02942940895461,,,,,,"{'source': 'synthetic', 'sequence': 185}"
1777779172.138116,^NSEI,97.22662662375352,,,,,,"{'source': 'synthetic', 'sequence': 186}"
1777779173.138458,^NSEI,96.05556201548389,,,,,,"{'source': 'synthetic', 'sequence': 187}"
1777779174.138803,^NSEI,94.76058011978502,,,,,,"{'source': 'synthetic', 'sequence': 188}"
1777779175.139184,^NSEI,96.34396112175088,,,,,,"{'source': 'synthetic', 'sequence': 189}"
1777779176.139565,^NSEI,98.02387774587564,,,,,,"{'source': 'synthetic', 'sequence': 190}"
1777779177.139913,^NSEI,97.86751082726632,,,,,,"{'source': 'synthetic', 'sequence': 191}"
1777779178.140272,^NSEI,97.5120684364303,,,,,,"{'source': 'synthetic', 'sequence': 192}"
1777779179.140598,^NSEI,98.9566554085291,,,,,,"{'source': 'synthetic', 'sequence': 193}"
1777779180.140931,^NSEI,97.88095135881603,,,,,,"{'source': 'synthetic', 'sequence': 194}"
1777779181.14155,^NSEI,97.02476023086946,,,,,,"{'source': 'synthetic', 'sequence': 195}"
1777779182.142093,^NSEI,97.66835146296361,,,,,,"{'source': 'synthetic', 'sequence': 196}"
1777779183.142531,^NSEI,97.30248081497083,,,,,,"{'source': 'synthetic', 'sequence': 197}"
1777779184.142899,^NSEI,97.31695760775118,,,,,,"{'source': 'synthetic', 'sequence': 198}"
1777779185.143367,^NSEI,97.17736334300274,,,,,,"{'source': 'synthetic', 'sequence': 199}"
1777779186.143706,^NSEI,97.5248448615112,,,,,,"{'source': 'synthetic', 'sequence': 200}"
1777779187.144081,^NSEI,98.91699433218362,,,,,,"{'source': 'synthetic', 'sequence': 201}"
1777779188.144433,^NSEI,99.02638159827588,,,,,,"{'source': 'synthetic', 'sequence': 202}"
1777779189.144757,^NSEI,99.6838561612852,,,,,,"{'source': 'synthetic', 'sequence': 203}"
1777779190.145092,^NSEI,97.6601023242669,,,,,,"{'source': 'synthetic', 'sequence': 204}"
1777779191.145422,^NSEI,97.63205590355605,,,,,,"{'source': 'synthetic', 'sequence': 205}"
1777779192.145747,^NSEI,96.82831926584872,,,,,,"{'source': 'synthetic', 'sequence': 206}"
1777779193.146091,^NSEI,95.66752872830104,,,,,,"{'source': 'synthetic', 'sequence': 207}"
1777779194.14643,^NSEI,94.84655556613687,,,,,,"{'source': 'synthetic', 'sequence': 208}"
1777779195.146755,^NSEI,94.54862030240632,,,,,,"{'source': 'synthetic', 'sequence': 209}"
1777779196.147094,^NSEI,95.43350324357907,,,,,,"{'source': 'synthetic', 'sequence': 210}"
1777779197.147427,^NSEI,94.18676690692119,,,,,,"{'source': 'synthetic', 'sequence': 211}"
1777779198.147757,^NSEI,94.23445507283259,,,,,,"{'source': 'synthetic', 'sequence': 212}"
1777779199.148138,^NSEI,93.79704753671604,,,,,,"{'source': 'synthetic', 'sequence': 213}"
1777779200.148467,^NSEI,93.50845925813967,,,,,,"{'source': 'synthetic', 'sequence': 214}"
1777779201.1488,^NSEI,94.46482434252407,,,,,,"{'source': 'synthetic', 'sequence': 215}"
1777779202.14917,^NSEI,94.99204710971834,,,,,,"{'source': 'synthetic', 'sequence': 216}"
1777779203.149489,^NSEI,96.28146735940679,,,,,,"{'source': 'synthetic', 'sequence': 217}"
1777779204.149824,^NSEI,96.15196331774325,,,,,,"{'source': 'synthetic', 'sequence': 218}"
1777779205.150161,^NSEI,95.50203122572064,,,,,,"{'source': 'synthetic', 'sequence': 219}"
1777779206.150487,^NSEI,95.30734191476705,,,,,,"{'source': 'synthetic', 'sequence': 220}"
1777779207.150814,^NSEI,95.5575206291392,,,,,,"{'source': 'synthetic', 'sequence': 221}"
1777779208.151163,^NSEI,95.745361256695,,,,,,"{'source': 'synthetic', 'sequence': 222}"
1777779209.151496,^NSEI,94.726259051762,,,,,,"{'source': 'synthetic', 'sequence': 223}"
1777779210.151887,^NSEI,94.83092188853254,,,,,,"{'source': 'synthetic', 'sequence': 224}"
1777779211.152252,^NSEI,95.06631910239179,,,,,,"{'source': 'synthetic', 'sequence': 225}"
1777779212.152601,^NSEI,97.47860226805413,,,,,,"{'source': 'synthetic', 'sequence': 226}"
1777779213.152932,^NSEI,99.32761988232842,,,,,,"{'source': 'synthetic', 'sequence': 227}"
1777779214.153317,^NSEI,98.49997909439058,,,,,,"{'source': 'synthetic', 'sequence': 228}"
1777779215.153699,^NSEI,98.23660653916276,,,,,,"{'source': 'synthetic', 'sequence': 229}"
1777779216.154084,^NSEI,96.81861809919714,,,,,,"{'source': 'synthetic', 'sequence': 230}"
1777779217.154421,^NSEI,96.26606745488249,,,,,,"{'source': 'synthetic', 'sequence': 231}"
1777779218.154751,^NSEI,96.58914119402073,,,,,,"{'source': 'synthetic', 'sequence': 232}"
1777779219.155099,^NSEI,97.77318267873247,,,,,,"{'source': 'synthetic', 'sequence': 233}"
1777779220.15546,^NSEI,97.07988884271005,,,,,,"{'source': 'synthetic', 'sequence': 234}"
1777779221.155814,^NSEI,96.46426018359223,,,,,,"{'source': 'synthetic', 'sequence': 235}"
1777779222.15621,^NSEI,94.41218655908811,,,,,,"{'source': 'synthetic', 'sequence': 236}"
1777779223.156552,^NSEI,94.27749254402701,,,,,,"{'source': 'synthetic', 'sequence': 237}"
1777779224.15688,^NSEI,93.29473037460825,,,,,,"{'source': 'synthetic', 'sequence': 238}"
1777779225.157231,^NSEI,92.81945023442512,,,,,,"{'source': 'synthetic', 'sequence': 239}"
1777779226.157623,^NSEI,92.02411677085554,,,,,,"{'source': 'synthetic', 'sequence': 240}"
1777779227.158273,^NSEI,91.95577731121315,,,,,,"{'source': 'synthetic', 'sequence': 241}"
1777779228.158831,^NSEI,90.35783566138352,,,,,,"{'source': 'synthetic', 'sequence': 242}"
1777779229.159232,^NSEI,89.05031689660727,,,,,,"{'source': 'synthetic', 'sequence': 243}"
1777779230.159634,^NSEI,90.96422826075965,,,,,,"{'source': 'synthetic', 'sequence': 244}"
1777779231.16004,^NSEI,89.81132709090113,,,,,,"{'source': 'synthetic', 'sequence': 245}"
1777779232.160496,^NSEI,88.84425167296757,,,,,,"{'source': 'synthetic', 'sequence': 246}"
1777779233.1609,^NSEI,90.49401260141875,,,,,,"{'source': 'synthetic', 'sequence': 247}"
1777779234.161292,^NSEI,93.14102325415112,,,,,,"{'source': 'synthetic', 'sequence': 248}"
1777779235.161625,^NSEI,92.06844231260986,,,,,,"{'source': 'synthetic', 'sequence': 249}"
1777779236.161977,^NSEI,91.74781492272521,,,,,,"{'source': 'synthetic', 'sequence': 250}"
1777779237.16234,^NSEI,92.07953424044494,,,,,,"{'source': 'synthetic', 'sequence': 251}"
1777779238.162699,^NSEI,93.68972688668724,,,,,,"{'source': 'synthetic', 'sequence': 252}"
1777779239.16305,^NSEI,92.78388113052321,,,,,,"{'source': 'synthetic', 'sequence': 253}"
1777779240.163428,^NSEI,92.57485960173088,,,,,,"{'source': 'synthetic', 'sequence': 254}"
1777779241.163772,^NSEI,93.31299374332188,,,,,,"{'source': 'synthetic', 'sequence': 255}"
1777779242.164133,^NSEI,93.73734958193567,,,,,,"{'source': 'synthetic', 'sequence': 256}"
1777779243.164487,^NSEI,93.40349832038943,,,,,,"{'source': 'synthetic', 'sequence': 257}"
1777779244.164834,^NSEI,93.29718368963947,,,,,,"{'source': 'synthetic', 'sequence': 258}"
1777779245.165184,^NSEI,92.0331040585013,,,,,,"{'source': 'synthetic', 'sequence': 259}"
1777779246.165514,^NSEI,91.83231198968076,,,,,,"{'source': 'synthetic', 'sequence': 260}"
1777779247.16584,^NSEI,91.60604866115219,,,,,,"{'source': 'synthetic', 'sequence': 261}"
1777779248.16621,^NSEI,91.83705153295199,,,,,,"{'source': 'synthetic', 'sequence': 262}"
1777779249.166557,^NSEI,91.34542279913525,,,,,,"{'source': 'synthetic', 'sequence': 263}"
1777779250.166902,^NSEI,91.79442074077473,,,,,,"{'source': 'synthetic', 'sequence': 264}"
1777779251.167263,^NSEI,92.7423962436408,,,,,,"{'source': 'synthetic', 'sequence': 265}"
1777779252.167608,^NSEI,92.90509360583465,,,,,,"{'source': 'synthetic', 'sequence': 266}"
1777779253.167947,^NSEI,93.2504742450436,,,,,,"{'source': 'synthetic', 'sequence': 267}"
1777779254.168361,^NSEI,93.31869195359556,,,,,,"{'source': 'synthetic', 'sequence': 268}"
1777779255.168755,^NSEI,93.3374344465153,,,,,,"{'source': 'synthetic', 'sequence': 269}"
1777779256.169155,^NSEI,92.68261817685298,,,,,,"{'source': 'synthetic', 'sequence': 270}"
1777779257.169579,^NSEI,92.99448986858667,,,,,,"{'source': 'synthetic', 'sequence': 271}"
1777779258.169951,^NSEI,92.92261759065526,,,,,,"{'source': 'synthetic', 'sequence': 272}"
1777779259.170383,^NSEI,94.88622889740977,,,,,,"{'source': 'synthetic', 'sequence': 273}"
1777779260.170735,^NSEI,96.39810327732053,,,,,,"{'source': 'synthetic', 'sequence': 274}"
1777779261.171112,^NSEI,96.7893316562014,,,,,,"{'source': 'synthetic', 'sequence': 275}"
1777779262.171483,^NSEI,96.07013154911462,,,,,,"{'source': 'synthetic', 'sequence': 276}"
1777779263.17182,^NSEI,95.02065041092253,,,,,,"{'source': 'synthetic', 'sequence': 277}"
